source_var,source_label,table_name,data_filename,year,dict_file,dict_filename,filename,source_label_norm,source_var_norm,table_name_norm,prefix_hint,prefix_token,release,survey_hint,dict_row_sha256
FACSTAT,Faculty and tenure status,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,faculty and tenure status,facstat,<na>,S,S,,S,5a844ef9792533fd8a9f6ec96ce3bd36f006b8f320f33194916984ffd00b9457
FACSTAT,Faculty and tenure status,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_SIS_Dict/s2015_sis.xlsx,s2015_sis.xlsx,s2015_sis.xlsx,faculty and tenure status,facstat,<na>,S,S,,S,5a844ef9792533fd8a9f6ec96ce3bd36f006b8f320f33194916984ffd00b9457
HRTOTLM,Grand total men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
HRTOTLM,Grand total men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
HRTOTLM,Grand total men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,grand total men,hrtotlm,<na>,HR,HR,,HumanResources,605323029b18a4715574795062d54f2850801cf1e81049c445b32459e17aa581
HRNHPIW,Native Hawaiian or Other Pacific Islander women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,native hawaiian or other pacific islander women,hrnhpiw,<na>,HR,HR,,HumanResources,614b0c6f101cb03d685a634a948176d9b5b171d0cf1036726d18df1764dd5918
HRNHPIW,Native Hawaiian or Other Pacific Islander women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,native hawaiian or other pacific islander women,hrnhpiw,<na>,HR,HR,,HumanResources,614b0c6f101cb03d685a634a948176d9b5b171d0cf1036726d18df1764dd5918
HRNHPIW,Native Hawaiian or Other Pacific Islander women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,native hawaiian or other pacific islander women,hrnhpiw,<na>,HR,HR,,HumanResources,614b0c6f101cb03d685a634a948176d9b5b171d0cf1036726d18df1764dd5918
HRWHITM,White men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,white men,hrwhitm,<na>,HR,HR,,HumanResources,65476ef88634e4e24bbbb411739eeb27ffee1765ebff9a390c1c91816ef663a5
HRWHITM,White men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,white men,hrwhitm,<na>,HR,HR,,HumanResources,65476ef88634e4e24bbbb411739eeb27ffee1765ebff9a390c1c91816ef663a5
HRWHITM,White men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,white men,hrwhitm,<na>,HR,HR,,HumanResources,65476ef88634e4e24bbbb411739eeb27ffee1765ebff9a390c1c91816ef663a5
CSBKAAT,Black or African American total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,c2015_b.xlsx,c2015_b.xlsx,black or african american total,csbkaat,<na>,C,C,,Completions,67fc6ba6b5982e96197ed6212fd006fa2716dd1a238f7f18ca5c3d61daaa5558
CSBKAAT,Black or African American total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,c2015_c.xlsx,c2015_c.xlsx,black or african american total,csbkaat,<na>,C,C,,Completions,67fc6ba6b5982e96197ed6212fd006fa2716dd1a238f7f18ca5c3d61daaa5558
HRBKAAW,Black or African American women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,black or african american women,hrbkaaw,<na>,HR,HR,,HumanResources,6da90cf8f073f9c87b15e37964c8df0578c87282a670abf55b24eecc6720bee5
HRBKAAW,Black or African American women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,black or african american women,hrbkaaw,<na>,HR,HR,,HumanResources,6da90cf8f073f9c87b15e37964c8df0578c87282a670abf55b24eecc6720bee5
HRBKAAW,Black or African American women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,black or african american women,hrbkaaw,<na>,HR,HR,,HumanResources,6da90cf8f073f9c87b15e37964c8df0578c87282a670abf55b24eecc6720bee5
LSTUDY,Level of student,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015B_Dict/ef2015b.xlsx,ef2015b.xlsx,ef2015b.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
LSTUDY,Level of student,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/EF2015A_Dict/ef2015a.xlsx,ef2015a.xlsx,ef2015a.xlsx,level of student,lstudy,<na>,EF,EF,,FallEnrollment,7051eb0520243a94b80b62cdae3e8f0deec6a86f6eccca1e6ddc77bfa417bc75
ARANK,Academic rank,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/SAL2015_IS_Dict/sal2015_is.xlsx,sal2015_is.xlsx,sal2015_is.xlsx,academic rank,arank,<na>,SAL,SAL,,SAL,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
ARANK,Academic rank,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,academic rank,arank,<na>,S,S,,S,73eea9dd5ddcc14e8afcdd37fd958814857b6262e966c92cf52ecd53c52a3e0b
HRWHITW,White women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,white women,hrwhitw,<na>,HR,HR,,HumanResources,744a1ae6a45239fd5915a1142911d323f1237e93b3716ac83e3e25c552766616
HRWHITW,White women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,white women,hrwhitw,<na>,HR,HR,,HumanResources,744a1ae6a45239fd5915a1142911d323f1237e93b3716ac83e3e25c552766616
HRWHITW,White women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,white women,hrwhitw,<na>,HR,HR,,HumanResources,744a1ae6a45239fd5915a1142911d323f1237e93b3716ac83e3e25c552766616
CSNRALT,Nonresident alien total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,c2015_b.xlsx,c2015_b.xlsx,nonresident alien total,csnralt,<na>,C,C,,Completions,78d35c5de991e9046b3b058a531e32130c2890e34ce62a4d63ceee03133fc4f6
CSNRALT,Nonresident alien total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,c2015_c.xlsx,c2015_c.xlsx,nonresident alien total,csnralt,<na>,C,C,,Completions,78d35c5de991e9046b3b058a531e32130c2890e34ce62a4d63ceee03133fc4f6
HRAIANT,American Indian or Alaska Native total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,american indian or alaska native total,hraiant,<na>,HR,HR,,HumanResources,809b581ab742e3c786f62cb2d1936f9fbf0ff8f1faf2003748c3a68f6981d612
HRAIANT,American Indian or Alaska Native total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,american indian or alaska native total,hraiant,<na>,HR,HR,,HumanResources,809b581ab742e3c786f62cb2d1936f9fbf0ff8f1faf2003748c3a68f6981d612
HRAIANT,American Indian or Alaska Native total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,american indian or alaska native total,hraiant,<na>,HR,HR,,HumanResources,809b581ab742e3c786f62cb2d1936f9fbf0ff8f1faf2003748c3a68f6981d612
HR2MORW,Two or more races women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,two or more races women,hr2morw,<na>,HR,HR,,HumanResources,8a4657ee64bf2f8499a1905d4b8c379150a6ce0455f7735d99b59328886f2f54
HR2MORW,Two or more races women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,two or more races women,hr2morw,<na>,HR,HR,,HumanResources,8a4657ee64bf2f8499a1905d4b8c379150a6ce0455f7735d99b59328886f2f54
HR2MORW,Two or more races women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,two or more races women,hr2morw,<na>,HR,HR,,HumanResources,8a4657ee64bf2f8499a1905d4b8c379150a6ce0455f7735d99b59328886f2f54
HRTOTLW,Grand total women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
HRTOTLW,Grand total women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
HRTOTLW,Grand total women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,grand total women,hrtotlw,<na>,HR,HR,,HumanResources,8a9ab5ff08ed2ba2d70f9149c16eb21d0e10ffc9b6a0b3f3a2e81a1f11cebe59
HRASIAT,Asian total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,asian total,hrasiat,<na>,HR,HR,,HumanResources,8f5a92a9b16bab7155828a91ed74fa9b29aec4fbb710c6dc682f8b238f0ef4a0
HRASIAT,Asian total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,asian total,hrasiat,<na>,HR,HR,,HumanResources,8f5a92a9b16bab7155828a91ed74fa9b29aec4fbb710c6dc682f8b238f0ef4a0
HRASIAT,Asian total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,asian total,hrasiat,<na>,HR,HR,,HumanResources,8f5a92a9b16bab7155828a91ed74fa9b29aec4fbb710c6dc682f8b238f0ef4a0
HRHISPW,Hispanic or Latino women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,hispanic or latino women,hrhispw,<na>,HR,HR,,HumanResources,a2e805664789d6a60e3e986bc2fee1edb01f3f23391b93d1a40732544a846cb1
HRHISPW,Hispanic or Latino women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,hispanic or latino women,hrhispw,<na>,HR,HR,,HumanResources,a2e805664789d6a60e3e986bc2fee1edb01f3f23391b93d1a40732544a846cb1
HRHISPW,Hispanic or Latino women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,hispanic or latino women,hrhispw,<na>,HR,HR,,HumanResources,a2e805664789d6a60e3e986bc2fee1edb01f3f23391b93d1a40732544a846cb1
HRHISPT,Hispanic or Latino total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,hispanic or latino total,hrhispt,<na>,HR,HR,,HumanResources,a3d8ee24d8a1086ac86e5d17487573be40f9e6727ce80ce55c33536c76d7f585
HRHISPT,Hispanic or Latino total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,hispanic or latino total,hrhispt,<na>,HR,HR,,HumanResources,a3d8ee24d8a1086ac86e5d17487573be40f9e6727ce80ce55c33536c76d7f585
HRHISPT,Hispanic or Latino total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,hispanic or latino total,hrhispt,<na>,HR,HR,,HumanResources,a3d8ee24d8a1086ac86e5d17487573be40f9e6727ce80ce55c33536c76d7f585
HRAIANM,American Indian or Alaska Native men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,american indian or alaska native men,hraianm,<na>,HR,HR,,HumanResources,a7554f436d594880931bbc32b6abffca6d11dac08b644c5a668f6862529af257
HRAIANM,American Indian or Alaska Native men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,american indian or alaska native men,hraianm,<na>,HR,HR,,HumanResources,a7554f436d594880931bbc32b6abffca6d11dac08b644c5a668f6862529af257
HRAIANM,American Indian or Alaska Native men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,american indian or alaska native men,hraianm,<na>,HR,HR,,HumanResources,a7554f436d594880931bbc32b6abffca6d11dac08b644c5a668f6862529af257
CSTOTLW,Grand total women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,c2015_b.xlsx,c2015_b.xlsx,grand total women,cstotlw,<na>,C,C,,Completions,b0cb603b7e7e6bc17139ec0a183667054d9bc15503b64d660803a1ebb85a3300
CSTOTLW,Grand total women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,c2015_c.xlsx,c2015_c.xlsx,grand total women,cstotlw,<na>,C,C,,Completions,b0cb603b7e7e6bc17139ec0a183667054d9bc15503b64d660803a1ebb85a3300
HR2MORT,Two or more races total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,two or more races total,hr2mort,<na>,HR,HR,,HumanResources,ba79bb42fda4990550614bab243386b81f5773b9df26b1422d49b50604a9a599
HR2MORT,Two or more races total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,two or more races total,hr2mort,<na>,HR,HR,,HumanResources,ba79bb42fda4990550614bab243386b81f5773b9df26b1422d49b50604a9a599
HR2MORT,Two or more races total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,two or more races total,hr2mort,<na>,HR,HR,,HumanResources,ba79bb42fda4990550614bab243386b81f5773b9df26b1422d49b50604a9a599
HRNRALT,Nonresident alien total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,nonresident alien total,hrnralt,<na>,HR,HR,,HumanResources,bc8820e3bef67d74f7332395da582fdacde065e0ae9f59bc3debc2aea33b3fd0
HRNRALT,Nonresident alien total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,nonresident alien total,hrnralt,<na>,HR,HR,,HumanResources,bc8820e3bef67d74f7332395da582fdacde065e0ae9f59bc3debc2aea33b3fd0
HRNRALT,Nonresident alien total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,nonresident alien total,hrnralt,<na>,HR,HR,,HumanResources,bc8820e3bef67d74f7332395da582fdacde065e0ae9f59bc3debc2aea33b3fd0
CSTOTLM,Grand total men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,c2015_b.xlsx,c2015_b.xlsx,grand total men,cstotlm,<na>,C,C,,Completions,c0fc55a9554c4f0798be27b8d56a36824c861598dfd77b382ccaa77a587753a6
CSTOTLM,Grand total men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,c2015_c.xlsx,c2015_c.xlsx,grand total men,cstotlm,<na>,C,C,,Completions,c0fc55a9554c4f0798be27b8d56a36824c861598dfd77b382ccaa77a587753a6
HRASIAM,Asian men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,asian men,hrasiam,<na>,HR,HR,,HumanResources,c3b01b07ea37896a0c0f09955711acf1009ae84aec88e2195f8cce24c79a0be0
HRASIAM,Asian men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,asian men,hrasiam,<na>,HR,HR,,HumanResources,c3b01b07ea37896a0c0f09955711acf1009ae84aec88e2195f8cce24c79a0be0
HRASIAM,Asian men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,asian men,hrasiam,<na>,HR,HR,,HumanResources,c3b01b07ea37896a0c0f09955711acf1009ae84aec88e2195f8cce24c79a0be0
HRBKAAM,Black or African American men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,black or african american men,hrbkaam,<na>,HR,HR,,HumanResources,ce0c718ad635247d3aa0e6af25f89d78b3417887539abd4c515b52e2809298a7
HRBKAAM,Black or African American men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,black or african american men,hrbkaam,<na>,HR,HR,,HumanResources,ce0c718ad635247d3aa0e6af25f89d78b3417887539abd4c515b52e2809298a7
HRBKAAM,Black or African American men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,black or african american men,hrbkaam,<na>,HR,HR,,HumanResources,ce0c718ad635247d3aa0e6af25f89d78b3417887539abd4c515b52e2809298a7
HRUNKNM,Race/ethnicity unknown men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,race/ethnicity unknown men,hrunknm,<na>,HR,HR,,HumanResources,ce6cb63c3e40e49bfc851987aae730c95d03860cc2cd7af749802aeef1fdd32c
HRUNKNM,Race/ethnicity unknown men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,race/ethnicity unknown men,hrunknm,<na>,HR,HR,,HumanResources,ce6cb63c3e40e49bfc851987aae730c95d03860cc2cd7af749802aeef1fdd32c
HRUNKNM,Race/ethnicity unknown men,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,race/ethnicity unknown men,hrunknm,<na>,HR,HR,,HumanResources,ce6cb63c3e40e49bfc851987aae730c95d03860cc2cd7af749802aeef1fdd32c
CSASIAT,Asian total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,c2015_b.xlsx,c2015_b.xlsx,asian total,csasiat,<na>,C,C,,Completions,d2df7480d127dd60c89db6ea9e5196aa7e2999adbf545c5ef47b6b647cc0938a
CSASIAT,Asian total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,c2015_c.xlsx,c2015_c.xlsx,asian total,csasiat,<na>,C,C,,Completions,d2df7480d127dd60c89db6ea9e5196aa7e2999adbf545c5ef47b6b647cc0938a
CSHISPT,Hispanic or Latino total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_B_Dict/c2015_b.xlsx,c2015_b.xlsx,c2015_b.xlsx,hispanic or latino total,cshispt,<na>,C,C,,Completions,d89db8dbd0d94a83f78aa5298bc478bfbc50247ae2e0fa84f1fd622e2731c9d1
CSHISPT,Hispanic or Latino total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/C2015_C_Dict/c2015_c.xlsx,c2015_c.xlsx,c2015_c.xlsx,hispanic or latino total,cshispt,<na>,C,C,,Completions,d89db8dbd0d94a83f78aa5298bc478bfbc50247ae2e0fa84f1fd622e2731c9d1
HRTOTLT,Grand total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,grand total,hrtotlt,<na>,HR,HR,,HumanResources,d996b1b0b6c489fb06a69abbe775e1b068ae6c8644190401d0642143fd947c9a
HRTOTLT,Grand total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,grand total,hrtotlt,<na>,HR,HR,,HumanResources,d996b1b0b6c489fb06a69abbe775e1b068ae6c8644190401d0642143fd947c9a
HRTOTLT,Grand total,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_IS_Dict/s2015_is.xlsx,s2015_is.xlsx,s2015_is.xlsx,grand total,hrtotlt,<na>,HR,HR,,HumanResources,d996b1b0b6c489fb06a69abbe775e1b068ae6c8644190401d0642143fd947c9a
HRAIANW,American Indian or Alaska Native women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_OC_Dict/s2015_oc.xlsx,s2015_oc.xlsx,s2015_oc.xlsx,american indian or alaska native women,hraianw,<na>,HR,HR,,HumanResources,dcb3ab40182d5526d85d2685434e51ca38da4907a27bdfa89e350537532905d5
HRAIANW,American Indian or Alaska Native women,<NA>,<NA>,2015,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2015/S2015_NH_Dict/s2015_nh.xlsx,s2015_nh.xlsx,s2015_nh.xlsx,american indian or alaska native women,hraianw,<na>,HR,HR,,HumanResources,dcb3ab40182d5526d85d2685434e51ca38da4907a27bdfa89e350537532905d5
